0.93005688738, 0.351313956725
0.928307163432, 0.353916334075
0.927813365984, 0.355082228226
0.92739651948, 0.3555357565
0.927223172863, 0.355849363458
0.927235387264, 0.356090691025
0.927185903192, 0.356295207568
0.926956997748, 0.356095960996
0.926826530963, 0.356272656284
0.926873633702, 0.356270370776
0.926926548835, 0.35647858054
0.926970574836, 0.356425305522
0.926809708165, 0.356599260829
0.926762306351, 0.356445137902
0.926799561155, 0.356809172605
0.926774067325, 0.356297250025
0.926982200101, 0.356549368297
0.926946305376, 0.356501450387

